//ID,Type,Name,CastTime,Cooldown,MP
1C010000,MSKILL_KK_YETI_CLON_ATTACK01,MSKILL_KK_YETI_CLON_ATTACK01,2833,3500,0
1D010000,MSKILL_KK_YETI_CLON_ATTACK02,MSKILL_KK_YETI_CLON_ATTACK02,1073,3500,0
1E010000,MSKILL_KK_ISYUTARU_ATTACK01,MSKILL_KK_ISYUTARU_ATTACK01,1594,3000,0
1F010000,MSKILL_KK_ISYUTARU_ATTACK02,MSKILL_KK_ISYUTARU_ATTACK02,1562,3500,0
20010000,MSKILL_KK_ISYUTARU_ATTACK03,MSKILL_KK_ISYUTARU_ATTACK03,5261,7000,0
21010000,MSKILL_KK_PENON_W_ATTACK01,MSKILL_KK_PENON_W_ATTACK01,2200,2500,0
22010000,MSKILL_KK_PENON_W_ATTACK03,MSKILL_KK_PENON_W_ATTACK03,2500,2500,0
23010000,SKILL_CH_SWORD_SMASH_A_02,0,1022,3000,23
24010000,SKILL_CH_SWORD_SMASH_A_03,0,1022,3000,27
25010000,SKILL_CH_SWORD_SMASH_A_04,0,1022,3000,31
26010000,SKILL_CH_SWORD_SMASH_A_05,0,1022,3000,36
27010000,SKILL_CH_SWORD_SMASH_A_06,0,1022,3000,42
28010000,SKILL_CH_SWORD_SMASH_A_07,0,1022,3000,47
29010000,SKILL_CH_SWORD_SMASH_A_08,0,1022,3000,53
2A010000,SKILL_CH_SWORD_SMASH_A_09,0,1022,3000,60
2B010000,SKILL_CH_SWORD_SMASH_B_02,0,1100,3000,100
2C010000,SKILL_CH_SWORD_SMASH_B_03,0,1100,3000,110
2D010000,SKILL_CH_SWORD_SMASH_B_04,0,1100,3000,121
2E010000,SKILL_CH_SWORD_SMASH_B_05,0,1100,3000,132
2F010000,SKILL_CH_SWORD_SMASH_B_06,0,1100,3000,144
30010000,SKILL_CH_SWORD_SMASH_B_07,0,1100,3000,156
31010000,SKILL_CH_SWORD_SMASH_B_08,0,1100,3000,170
32010000,SKILL_CH_SWORD_SMASH_B_09,0,1100,3000,184
33010000,SKILL_CH_SWORD_SMASH_C_02,0,500,3000,312
34010000,SKILL_CH_SWORD_SMASH_C_03,0,500,3000,336
35010000,SKILL_CH_SWORD_SMASH_C_04,0,500,3000,361
36010000,SKILL_CH_SWORD_SMASH_C_05,0,500,3000,388
37010000,SKILL_CH_SWORD_SMASH_C_06,0,500,3000,416
38010000,SKILL_CH_SWORD_SMASH_C_07,0,500,3000,446
39010000,SKILL_CH_SWORD_SMASH_C_08,0,500,3000,478
3A010000,SKILL_CH_SWORD_SMASH_C_09,0,500,3000,511
3B010000,SKILL_CH_SWORD_CHAIN_A_1S_02,0,428,8000,38
3C010000,SKILL_CH_SWORD_CHAIN_A_1S_03,0,428,8000,45
3D010000,SKILL_CH_SWORD_CHAIN_A_1S_04,0,428,8000,52
3E010000,SKILL_CH_SWORD_CHAIN_A_1S_05,0,428,8000,59
3F010000,SKILL_CH_SWORD_CHAIN_A_1S_06,0,428,8000,67
40010000,SKILL_CH_SWORD_CHAIN_A_1S_07,0,428,8000,75
41010000,SKILL_CH_SWORD_CHAIN_A_1S_08,0,428,8000,85
42010000,SKILL_CH_SWORD_CHAIN_A_1S_09,0,428,8000,94
43010000,SKILL_CH_SWORD_CHAIN_A_2S_02,0,612,0,0
44010000,SKILL_CH_SWORD_CHAIN_A_2S_03,0,612,0,0
45010000,SKILL_CH_SWORD_CHAIN_A_2S_04,0,612,0,0
46010000,SKILL_CH_SWORD_CHAIN_A_2S_05,0,612,0,0
47010000,SKILL_CH_SWORD_CHAIN_A_2S_06,0,612,0,0
48010000,SKILL_CH_SWORD_CHAIN_A_2S_07,0,612,0,0
49010000,SKILL_CH_SWORD_CHAIN_A_2S_08,0,612,0,0
4A010000,SKILL_CH_SWORD_CHAIN_A_2S_09,0,612,0,0
4B010000,SKILL_CH_SWORD_CHAIN_A_3S_02,0,993,0,0
4C010000,SKILL_CH_SWORD_CHAIN_A_3S_03,0,993,0,0
4D010000,SKILL_CH_SWORD_CHAIN_A_3S_04,0,993,0,0
4E010000,SKILL_CH_SWORD_CHAIN_A_3S_05,0,993,0,0
4F010000,SKILL_CH_SWORD_CHAIN_A_3S_06,0,993,0,0
50010000,SKILL_CH_SWORD_CHAIN_A_3S_07,0,993,0,0
51010000,SKILL_CH_SWORD_CHAIN_A_3S_08,0,993,0,0
52010000,SKILL_CH_SWORD_CHAIN_A_3S_09,0,993,0,0
53010000,SKILL_CH_SWORD_CHAIN_B_1S_02,0,596,8000,168
54010000,SKILL_CH_SWORD_CHAIN_B_1S_03,0,596,8000,183
55010000,SKILL_CH_SWORD_CHAIN_B_1S_04,0,596,8000,200
56010000,SKILL_CH_SWORD_CHAIN_B_1S_05,0,596,8000,218
57010000,SKILL_CH_SWORD_CHAIN_B_1S_06,0,596,8000,238
58010000,SKILL_CH_SWORD_CHAIN_B_1S_07,0,596,8000,258
59010000,SKILL_CH_SWORD_CHAIN_B_1S_08,0,596,8000,280
5A010000,SKILL_CH_SWORD_CHAIN_B_1S_09,0,596,8000,303
5B010000,SKILL_CH_SWORD_CHAIN_B_2S_02,0,602,0,0
5C010000,SKILL_CH_SWORD_CHAIN_B_2S_03,0,602,0,0
5D010000,SKILL_CH_SWORD_CHAIN_B_2S_04,0,602,0,0
5E010000,SKILL_CH_SWORD_CHAIN_B_2S_05,0,602,0,0
5F010000,SKILL_CH_SWORD_CHAIN_B_2S_06,0,602,0,0
60010000,SKILL_CH_SWORD_CHAIN_B_2S_07,0,602,0,0
61010000,SKILL_CH_SWORD_CHAIN_B_2S_08,0,602,0,0
62010000,SKILL_CH_SWORD_CHAIN_B_2S_09,0,602,0,0
63010000,SKILL_CH_SWORD_CHAIN_B_3S_02,0,605,0,0
64010000,SKILL_CH_SWORD_CHAIN_B_3S_03,0,605,0,0
65010000,SKILL_CH_SWORD_CHAIN_B_3S_04,0,605,0,0
66010000,SKILL_CH_SWORD_CHAIN_B_3S_05,0,605,0,0
67010000,SKILL_CH_SWORD_CHAIN_B_3S_06,0,605,0,0
68010000,SKILL_CH_SWORD_CHAIN_B_3S_07,0,605,0,0
69010000,SKILL_CH_SWORD_CHAIN_B_3S_08,0,605,0,0
6A010000,SKILL_CH_SWORD_CHAIN_B_3S_09,0,605,0,0
6B010000,SKILL_CH_SWORD_CHAIN_B_4S_02,0,630,0,0
6C010000,SKILL_CH_SWORD_CHAIN_B_4S_03,0,630,0,0
6D010000,SKILL_CH_SWORD_CHAIN_B_4S_04,0,630,0,0
6E010000,SKILL_CH_SWORD_CHAIN_B_4S_05,0,630,0,0
6F010000,SKILL_CH_SWORD_CHAIN_B_4S_06,0,630,0,0
70010000,SKILL_CH_SWORD_CHAIN_B_4S_07,0,630,0,0
71010000,SKILL_CH_SWORD_CHAIN_B_4S_08,0,630,0,0
72010000,SKILL_CH_SWORD_CHAIN_B_4S_09,0,630,0,0
73010000,SKILL_CH_SWORD_CHAIN_C_1S_02,0,585,8000,236
74010000,SKILL_CH_SWORD_CHAIN_C_1S_03,0,585,8000,259
75010000,SKILL_CH_SWORD_CHAIN_C_1S_04,0,585,8000,283
76010000,SKILL_CH_SWORD_CHAIN_C_1S_05,0,585,8000,308
77010000,SKILL_CH_SWORD_CHAIN_C_1S_06,0,585,8000,335
78010000,SKILL_CH_SWORD_CHAIN_C_1S_07,0,585,8000,364
79010000,SKILL_CH_SWORD_CHAIN_C_1S_08,0,585,8000,394
7A010000,SKILL_CH_SWORD_CHAIN_C_1S_09,0,585,8000,427
7B010000,SKILL_CH_SWORD_CHAIN_C_2S_02,0,979,0,0
7C010000,SKILL_CH_SWORD_CHAIN_C_2S_03,0,979,0,0
7D010000,SKILL_CH_SWORD_CHAIN_C_2S_04,0,979,0,0
7E010000,SKILL_CH_SWORD_CHAIN_C_2S_05,0,979,0,0
7F010000,SKILL_CH_SWORD_CHAIN_C_2S_06,0,979,0,0
80010000,SKILL_CH_SWORD_CHAIN_C_2S_07,0,979,0,0
81010000,SKILL_CH_SWORD_CHAIN_C_2S_08,0,979,0,0
82010000,SKILL_CH_SWORD_CHAIN_C_2S_09,0,979,0,0
83010000,SKILL_CH_SWORD_CHAIN_C_3S_02,0,262,0,0
84010000,SKILL_CH_SWORD_CHAIN_C_3S_03,0,262,0,0
85010000,SKILL_CH_SWORD_CHAIN_C_3S_04,0,262,0,0
86010000,SKILL_CH_SWORD_CHAIN_C_3S_05,0,262,0,0
87010000,SKILL_CH_SWORD_CHAIN_C_3S_06,0,262,0,0
88010000,SKILL_CH_SWORD_CHAIN_C_3S_07,0,262,0,0
89010000,SKILL_CH_SWORD_CHAIN_C_3S_08,0,262,0,0
8A010000,SKILL_CH_SWORD_CHAIN_C_3S_09,0,262,0,0
8B010000,SKILL_CH_SWORD_CHAIN_C_4S_02,0,644,0,0
8C010000,SKILL_CH_SWORD_CHAIN_C_4S_03,0,644,0,0
8D010000,SKILL_CH_SWORD_CHAIN_C_4S_04,0,644,0,0
8E010000,SKILL_CH_SWORD_CHAIN_C_4S_05,0,644,0,0
8F010000,SKILL_CH_SWORD_CHAIN_C_4S_06,0,644,0,0
90010000,SKILL_CH_SWORD_CHAIN_C_4S_07,0,644,0,0
91010000,SKILL_CH_SWORD_CHAIN_C_4S_08,0,644,0,0
92010000,SKILL_CH_SWORD_CHAIN_C_4S_09,0,644,0,0
93010000,SKILL_CH_SWORD_CHAIN_C_5S_02,0,963,0,0
94010000,SKILL_CH_SWORD_CHAIN_C_5S_03,0,963,0,0
95010000,SKILL_CH_SWORD_CHAIN_C_5S_04,0,963,0,0
96010000,SKILL_CH_SWORD_CHAIN_C_5S_05,0,963,0,0
97010000,SKILL_CH_SWORD_CHAIN_C_5S_06,0,963,0,0
98010000,SKILL_CH_SWORD_CHAIN_C_5S_07,0,963,0,0
99010000,SKILL_CH_SWORD_CHAIN_C_5S_08,0,963,0,0
9A010000,SKILL_CH_SWORD_CHAIN_C_5S_09,0,963,0,0
9B010000,SKILL_CH_SWORD_CHAIN_D_1S_02,0,919,8000,510
9C010000,SKILL_CH_SWORD_CHAIN_D_1S_03,0,919,8000,548
9D010000,SKILL_CH_SWORD_CHAIN_D_1S_04,0,919,8000,589
9E010000,SKILL_CH_SWORD_CHAIN_D_1S_05,0,919,8000,631
9F010000,SKILL_CH_SWORD_CHAIN_D_1S_06,0,919,8000,677
A0010000,SKILL_CH_SWORD_CHAIN_D_1S_07,0,919,8000,725
A1010000,SKILL_CH_SWORD_CHAIN_D_1S_08,0,919,8000,776
A2010000,SKILL_CH_SWORD_CHAIN_D_1S_09,0,919,8000,830
A3010000,SKILL_CH_SWORD_CHAIN_D_2S_02,0,426,0,0
A4010000,SKILL_CH_SWORD_CHAIN_D_2S_03,0,426,0,0
A5010000,SKILL_CH_SWORD_CHAIN_D_2S_04,0,426,0,0
A6010000,SKILL_CH_SWORD_CHAIN_D_2S_05,0,426,0,0
A7010000,SKILL_CH_SWORD_CHAIN_D_2S_06,0,426,0,0
A8010000,SKILL_CH_SWORD_CHAIN_D_2S_07,0,426,0,0
A9010000,SKILL_CH_SWORD_CHAIN_D_2S_08,0,426,0,0
AA010000,SKILL_CH_SWORD_CHAIN_D_2S_09,0,426,0,0
AB010000,SKILL_CH_SWORD_CHAIN_D_3S_02,0,854,0,0
AC010000,SKILL_CH_SWORD_CHAIN_D_3S_03,0,854,0,0
AD010000,SKILL_CH_SWORD_CHAIN_D_3S_04,0,854,0,0
AE010000,SKILL_CH_SWORD_CHAIN_D_3S_05,0,854,0,0
AF010000,SKILL_CH_SWORD_CHAIN_D_3S_06,0,854,0,0
B0010000,SKILL_CH_SWORD_CHAIN_D_3S_07,0,854,0,0
B1010000,SKILL_CH_SWORD_CHAIN_D_3S_08,0,854,0,0
B2010000,SKILL_CH_SWORD_CHAIN_D_3S_09,0,854,0,0
B3010000,SKILL_CH_SWORD_CHAIN_D_4S_02,0,834,0,0
B4010000,SKILL_CH_SWORD_CHAIN_D_4S_03,0,834,0,0
B5010000,SKILL_CH_SWORD_CHAIN_D_4S_04,0,834,0,0
B6010000,SKILL_CH_SWORD_CHAIN_D_4S_05,0,834,0,0
B7010000,SKILL_CH_SWORD_CHAIN_D_4S_06,0,834,0,0
B8010000,SKILL_CH_SWORD_CHAIN_D_4S_07,0,834,0,0
B9010000,SKILL_CH_SWORD_CHAIN_D_4S_08,0,834,0,0
BA010000,SKILL_CH_SWORD_CHAIN_D_4S_09,0,834,0,0
BB010000,SKILL_CH_SWORD_CHAIN_E_1S_02,0,210,8000,618
BC010000,SKILL_CH_SWORD_CHAIN_E_1S_03,0,210,8000,665
BD010000,SKILL_CH_SWORD_CHAIN_E_1S_04,0,210,8000,714
BE010000,SKILL_CH_SWORD_CHAIN_E_1S_05,0,210,8000,766
BF010000,SKILL_CH_SWORD_CHAIN_E_1S_06,0,210,8000,821
C0010000,SKILL_CH_SWORD_CHAIN_E_1S_07,0,210,8000,879
C1010000,SKILL_CH_SWORD_CHAIN_E_1S_08,0,210,8000,941
C2010000,SKILL_CH_SWORD_CHAIN_E_1S_09,0,210,8000,1006
C3010000,SKILL_CH_SWORD_CHAIN_E_1S_10,0,210,8000,1075
C4010000,SKILL_CH_SWORD_CHAIN_E_1S_11,0,210,8000,1380
C5010000,SKILL_CH_SWORD_CHAIN_E_1S_12,0,210,8000,1467
C6010000,SKILL_CH_SWORD_CHAIN_E_1S_13,0,210,8000,1560
C7010000,SKILL_CH_SWORD_CHAIN_E_1S_14,0,210,8000,1658
C8010000,SKILL_CH_SWORD_CHAIN_E_1S_15,0,210,8000,1760
C9010000,SKILL_CH_SWORD_CHAIN_E_1S_16,0,210,8000,1869
CA010000,SKILL_CH_SWORD_CHAIN_E_1S_17,0,210,8000,1983
CB010000,SKILL_CH_SWORD_CHAIN_E_1S_18,0,210,8000,2104
CC010000,SKILL_CH_SWORD_CHAIN_E_1S_19,0,210,8000,2231
CD010000,SKILL_CH_SWORD_CHAIN_E_1S_20,0,210,8000,2365
CE010000,SKILL_CH_SWORD_CHAIN_E_1S_21,0,210,8000,2506
CF010000,SKILL_CH_SWORD_CHAIN_E_1S_22,0,210,8000,2655
D0010000,SKILL_CH_SWORD_CHAIN_E_2S_02,0,717,0,0
D1010000,SKILL_CH_SWORD_CHAIN_E_2S_03,0,717,0,0
D2010000,SKILL_CH_SWORD_CHAIN_E_2S_04,0,717,0,0
D3010000,SKILL_CH_SWORD_CHAIN_E_2S_05,0,717,0,0
D4010000,SKILL_CH_SWORD_CHAIN_E_2S_06,0,717,0,0
D5010000,SKILL_CH_SWORD_CHAIN_E_2S_07,0,717,0,0
D6010000,SKILL_CH_SWORD_CHAIN_E_2S_08,0,717,0,0
D7010000,SKILL_CH_SWORD_CHAIN_E_2S_09,0,717,0,0
D8010000,SKILL_CH_SWORD_CHAIN_E_2S_10,0,717,0,0
D9010000,SKILL_CH_SWORD_CHAIN_E_2S_11,0,717,0,0
DA010000,SKILL_CH_SWORD_CHAIN_E_2S_12,0,717,0,0
DB010000,SKILL_CH_SWORD_CHAIN_E_2S_13,0,717,0,0
DC010000,SKILL_CH_SWORD_CHAIN_E_2S_14,0,717,0,0
DD010000,SKILL_CH_SWORD_CHAIN_E_2S_15,0,717,0,0
DE010000,SKILL_CH_SWORD_CHAIN_E_2S_16,0,717,0,0
DF010000,SKILL_CH_SWORD_CHAIN_E_2S_17,0,717,0,0
E0010000,SKILL_CH_SWORD_CHAIN_E_2S_18,0,717,0,0
E1010000,SKILL_CH_SWORD_CHAIN_E_2S_19,0,717,0,0
E2010000,SKILL_CH_SWORD_CHAIN_E_2S_20,0,717,0,0
E3010000,SKILL_CH_SWORD_CHAIN_E_2S_21,0,717,0,0
E4010000,SKILL_CH_SWORD_CHAIN_E_2S_22,0,717,0,0
E5010000,SKILL_CH_SWORD_CHAIN_E_3S_02,0,456,0,0
E6010000,SKILL_CH_SWORD_CHAIN_E_3S_03,0,456,0,0
E7010000,SKILL_CH_SWORD_CHAIN_E_3S_04,0,456,0,0
E8010000,SKILL_CH_SWORD_CHAIN_E_3S_05,0,456,0,0
E9010000,SKILL_CH_SWORD_CHAIN_E_3S_06,0,456,0,0
EA010000,SKILL_CH_SWORD_CHAIN_E_3S_07,0,456,0,0
EB010000,SKILL_CH_SWORD_CHAIN_E_3S_08,0,456,0,0
EC010000,SKILL_CH_SWORD_CHAIN_E_3S_09,0,456,0,0
ED010000,SKILL_CH_SWORD_CHAIN_E_3S_10,0,456,0,0
EE010000,SKILL_CH_SWORD_CHAIN_E_3S_11,0,456,0,0
EF010000,SKILL_CH_SWORD_CHAIN_E_3S_12,0,456,0,0
F0010000,SKILL_CH_SWORD_CHAIN_E_3S_13,0,456,0,0
F1010000,SKILL_CH_SWORD_CHAIN_E_3S_14,0,456,0,0
F2010000,SKILL_CH_SWORD_CHAIN_E_3S_15,0,456,0,0
F3010000,SKILL_CH_SWORD_CHAIN_E_3S_16,0,456,0,0
F4010000,SKILL_CH_SWORD_CHAIN_E_3S_17,0,456,0,0
F5010000,SKILL_CH_SWORD_CHAIN_E_3S_18,0,456,0,0
F6010000,SKILL_CH_SWORD_CHAIN_E_3S_19,0,456,0,0
F7010000,SKILL_CH_SWORD_CHAIN_E_3S_20,0,456,0,0
F8010000,SKILL_CH_SWORD_CHAIN_E_3S_21,0,456,0,0
F9010000,SKILL_CH_SWORD_CHAIN_E_3S_22,0,456,0,0
FA010000,SKILL_CH_SWORD_CHAIN_E_4S_02,0,375,0,0
FB010000,SKILL_CH_SWORD_CHAIN_E_4S_03,0,375,0,0
FC010000,SKILL_CH_SWORD_CHAIN_E_4S_04,0,375,0,0
FD010000,SKILL_CH_SWORD_CHAIN_E_4S_05,0,375,0,0
FE010000,SKILL_CH_SWORD_CHAIN_E_4S_06,0,375,0,0
FF010000,SKILL_CH_SWORD_CHAIN_E_4S_07,0,375,0,0
00020000,SKILL_CH_SWORD_CHAIN_E_4S_08,0,375,0,0
01020000,SKILL_CH_SWORD_CHAIN_E_4S_09,0,375,0,0
02020000,SKILL_CH_SWORD_CHAIN_E_4S_10,0,375,0,0
03020000,SKILL_CH_SWORD_CHAIN_E_4S_11,0,375,0,0
04020000,SKILL_CH_SWORD_CHAIN_E_4S_12,0,375,0,0
05020000,SKILL_CH_SWORD_CHAIN_E_4S_13,0,375,0,0
06020000,SKILL_CH_SWORD_CHAIN_E_4S_14,0,375,0,0
07020000,SKILL_CH_SWORD_CHAIN_E_4S_15,0,375,0,0
08020000,SKILL_CH_SWORD_CHAIN_E_4S_16,0,375,0,0
09020000,SKILL_CH_SWORD_CHAIN_E_4S_17,0,375,0,0
0A020000,SKILL_CH_SWORD_CHAIN_E_4S_18,0,375,0,0
0B020000,SKILL_CH_SWORD_CHAIN_E_4S_19,0,375,0,0
0C020000,SKILL_CH_SWORD_CHAIN_E_4S_20,0,375,0,0
0D020000,SKILL_CH_SWORD_CHAIN_E_4S_21,0,375,0,0
0E020000,SKILL_CH_SWORD_CHAIN_E_4S_22,0,375,0,0
0F020000,SKILL_CH_SWORD_CHAIN_E_5S_02,0,1624,0,0
10020000,SKILL_CH_SWORD_CHAIN_E_5S_03,0,1624,0,0
11020000,SKILL_CH_SWORD_CHAIN_E_5S_04,0,1624,0,0
12020000,SKILL_CH_SWORD_CHAIN_E_5S_05,0,1624,0,0
13020000,SKILL_CH_SWORD_CHAIN_E_5S_06,0,1624,0,0
14020000,SKILL_CH_SWORD_CHAIN_E_5S_07,0,1624,0,0
15020000,SKILL_CH_SWORD_CHAIN_E_5S_08,0,1624,0,0
16020000,SKILL_CH_SWORD_CHAIN_E_5S_09,0,1624,0,0
17020000,SKILL_CH_SWORD_CHAIN_E_5S_10,0,1624,0,0
18020000,SKILL_CH_SWORD_CHAIN_E_5S_11,0,1624,0,0
19020000,SKILL_CH_SWORD_CHAIN_E_5S_12,0,1624,0,0
1A020000,SKILL_CH_SWORD_CHAIN_E_5S_13,0,1624,0,0
1B020000,SKILL_CH_SWORD_CHAIN_E_5S_14,0,1624,0,0
1C020000,SKILL_CH_SWORD_CHAIN_E_5S_15,0,1624,0,0
1D020000,SKILL_CH_SWORD_CHAIN_E_5S_16,0,1624,0,0
1E020000,SKILL_CH_SWORD_CHAIN_E_5S_17,0,1624,0,0
1F020000,SKILL_CH_SWORD_CHAIN_E_5S_18,0,1624,0,0
20020000,SKILL_CH_SWORD_CHAIN_E_5S_19,0,1624,0,0
21020000,SKILL_CH_SWORD_CHAIN_E_5S_20,0,1624,0,0
22020000,SKILL_CH_SWORD_CHAIN_E_5S_21,0,1624,0,0
23020000,SKILL_CH_SWORD_CHAIN_E_5S_22,0,1624,0,0
24020000,SKILL_CH_SWORD_SHIELD_A_02,0,0,60000,32
25020000,SKILL_CH_SWORD_SHIELD_A_03,0,0,60000,39
26020000,SKILL_CH_SWORD_SHIELD_A_04,0,0,60000,46
27020000,SKILL_CH_SWORD_SHIELD_A_05,0,0,60000,55
28020000,SKILL_CH_SWORD_SHIELD_A_06,0,0,60000,64
29020000,SKILL_CH_SWORD_SHIELD_A_07,0,0,60000,75
2A020000,SKILL_CH_SWORD_SHIELD_A_08,0,0,60000,86
2B020000,SKILL_CH_SWORD_SHIELD_A_09,0,0,60000,99
2C020000,SKILL_CH_SWORD_SHIELD_A_10,0,0,60000,112
2D020000,SKILL_CH_SWORD_SHIELD_A_11,0,0,60000,127
2E020000,SKILL_CH_SWORD_SHIELD_A_12,0,0,60000,144
2F020000,SKILL_CH_SWORD_SHIELD_B_02,0,0,60000,103
30020000,SKILL_CH_SWORD_SHIELD_B_03,0,0,60000,117
31020000,SKILL_CH_SWORD_SHIELD_B_04,0,0,60000,132
32020000,SKILL_CH_SWORD_SHIELD_B_05,0,0,60000,149
33020000,SKILL_CH_SWORD_SHIELD_B_06,0,0,60000,168
34020000,SKILL_CH_SWORD_SHIELD_B_07,0,0,60000,188
35020000,SKILL_CH_SWORD_SHIELD_B_08,0,0,60000,210
36020000,SKILL_CH_SWORD_SHIELD_B_09,0,0,60000,234
37020000,SKILL_CH_SWORD_SHIELD_B_10,0,0,60000,260
38020000,SKILL_CH_SWORD_SHIELD_B_11,0,0,60000,289
39020000,SKILL_CH_SWORD_SHIELD_B_12,0,0,60000,320
3A020000,SKILL_CH_SWORD_SHIELD_C_02,0,0,60000,242
3B020000,SKILL_CH_SWORD_SHIELD_C_03,0,0,60000,269
3C020000,SKILL_CH_SWORD_SHIELD_C_04,0,0,60000,299
3D020000,SKILL_CH_SWORD_SHIELD_C_05,0,0,60000,331
3E020000,SKILL_CH_SWORD_SHIELD_C_06,0,0,60000,365
3F020000,SKILL_CH_SWORD_SHIELD_C_07,0,0,60000,403
40020000,SKILL_CH_SWORD_SHIELD_C_08,0,0,60000,444
41020000,SKILL_CH_SWORD_SHIELD_C_09,0,0,60000,488
42020000,SKILL_CH_SWORD_SHIELD_C_10,0,0,60000,536
43020000,SKILL_CH_SWORD_SHIELD_C_11,0,0,60000,589
44020000,SKILL_CH_SWORD_SHIELD_C_12,0,0,60000,645
45020000,SKILL_CH_SWORD_GEOMGI_A_02,0,792,4000,39
46020000,SKILL_CH_SWORD_GEOMGI_A_03,0,792,4000,44
47020000,SKILL_CH_SWORD_GEOMGI_A_04,0,792,4000,49
48020000,SKILL_CH_SWORD_GEOMGI_A_05,0,792,4000,55
49020000,SKILL_CH_SWORD_GEOMGI_A_06,0,792,4000,61
4A020000,SKILL_CH_SWORD_GEOMGI_A_07,0,792,4000,68
4B020000,SKILL_CH_SWORD_GEOMGI_A_08,0,792,4000,75
4C020000,SKILL_CH_SWORD_GEOMGI_A_09,0,792,4000,82
4D020000,SKILL_CH_SWORD_GEOMGI_B_02,0,905,4000,138
4E020000,SKILL_CH_SWORD_GEOMGI_B_03,0,905,4000,150
4F020000,SKILL_CH_SWORD_GEOMGI_B_04,0,905,4000,163
50020000,SKILL_CH_SWORD_GEOMGI_B_05,0,905,4000,176
51020000,SKILL_CH_SWORD_GEOMGI_B_06,0,905,4000,190
52020000,SKILL_CH_SWORD_GEOMGI_B_07,0,905,4000,205
53020000,SKILL_CH_SWORD_GEOMGI_B_08,0,905,4000,222
54020000,SKILL_CH_SWORD_GEOMGI_B_09,0,905,4000,239
55020000,SKILL_CH_SWORD_GEOMGI_C_02,0,741,4000,491
56020000,SKILL_CH_SWORD_GEOMGI_C_03,0,741,4000,526
57020000,SKILL_CH_SWORD_GEOMGI_C_04,0,741,4000,564
58020000,SKILL_CH_SWORD_GEOMGI_C_05,0,741,4000,603
59020000,SKILL_CH_SWORD_GEOMGI_C_06,0,741,4000,644
5A020000,SKILL_CH_SWORD_GEOMGI_C_07,0,741,4000,698
5B020000,SKILL_CH_SWORD_GEOMGI_C_08,0,741,4000,742
5C020000,SKILL_CH_SWORD_GEOMGI_C_09,0,741,4000,789
5D020000,SKILL_CH_SWORD_KNOCKDOWN_A_02,0,1107,4000,88
5E020000,SKILL_CH_SWORD_KNOCKDOWN_A_03,0,1107,4000,98
5F020000,SKILL_CH_SWORD_KNOCKDOWN_A_04,0,1107,4000,109
60020000,SKILL_CH_SWORD_KNOCKDOWN_A_05,0,1107,4000,120
61020000,SKILL_CH_SWORD_KNOCKDOWN_A_06,0,1107,4000,133
62020000,SKILL_CH_SWORD_KNOCKDOWN_A_07,0,1107,4000,146
63020000,SKILL_CH_SWORD_KNOCKDOWN_A_08,0,1107,4000,160
64020000,SKILL_CH_SWORD_KNOCKDOWN_A_09,0,1107,4000,174
65020000,SKILL_CH_SWORD_KNOCKDOWN_A_10,0,1107,4000,190
66020000,SKILL_CH_SWORD_KNOCKDOWN_A_11,0,1107,4000,207
67020000,SKILL_CH_SWORD_KNOCKDOWN_A_12,0,1107,4000,224
68020000,SKILL_CH_SWORD_KNOCKDOWN_A_13,0,1107,4000,243
69020000,SKILL_CH_SWORD_KNOCKDOWN_A_14,0,1107,4000,263
6A020000,SKILL_CH_SWORD_KNOCKDOWN_A_15,0,1107,4000,284
6B020000,SKILL_CH_SWORD_KNOCKDOWN_A_16,0,1107,4000,307
6C020000,SKILL_CH_SWORD_KNOCKDOWN_A_17,0,1107,4000,330
6D020000,SKILL_CH_SWORD_KNOCKDOWN_A_18,0,1107,4000,356
6E020000,SKILL_CH_SWORD_KNOCKDOWN_B_02,0,1290,4000,330
6F020000,SKILL_CH_SWORD_KNOCKDOWN_B_03,0,1290,4000,357
70020000,SKILL_CH_SWORD_KNOCKDOWN_B_04,0,1290,4000,385
71020000,SKILL_CH_SWORD_KNOCKDOWN_B_05,0,1290,4000,416
72020000,SKILL_CH_SWORD_KNOCKDOWN_B_06,0,1290,4000,448
73020000,SKILL_CH_SWORD_KNOCKDOWN_B_07,0,1290,4000,482
74020000,SKILL_CH_SWORD_KNOCKDOWN_B_08,0,1290,4000,518
75020000,SKILL_CH_SWORD_KNOCKDOWN_B_09,0,1290,4000,557
76020000,SKILL_CH_SWORD_KNOCKDOWN_B_10,0,1290,4000,597
77020000,SKILL_CH_SWORD_KNOCKDOWN_B_11,0,1290,4000,640
78020000,SKILL_CH_SWORD_KNOCKDOWN_B_12,0,1290,4000,686
79020000,SKILL_CH_SWORD_KNOCKDOWN_B_13,0,1290,4000,734
7A020000,SKILL_CH_SWORD_KNOCKDOWN_B_14,0,1290,4000,785
7B020000,SKILL_CH_SWORD_KNOCKDOWN_B_15,0,1290,4000,839
7C020000,SKILL_CH_SWORD_KNOCKDOWN_B_16,0,1290,4000,950
7D020000,SKILL_CH_SWORD_KNOCKDOWN_B_17,0,1290,4000,1011
7E020000,SKILL_CH_SWORD_KNOCKDOWN_B_18,0,1290,4000,1074
7F020000,SKILL_CH_SWORD_DOWNATTACK_A_02,0,802,4000,78
80020000,SKILL_CH_SWORD_DOWNATTACK_A_03,0,802,4000,87
