//ID,Name,Type,GroupType,Level,CastTime,Cooldown,ObjectReq,UsingType,Force,MP
323,Illusion Chain,SKILL_CH_SWORD_CHAIN_A_2S_02,SKILL_CH_SWORD_CHAIN_A,2,612,0,1,2,257,0
324,Illusion Chain,SKILL_CH_SWORD_CHAIN_A_2S_03,SKILL_CH_SWORD_CHAIN_A,3,612,0,1,2,257,0
325,Illusion Chain,SKILL_CH_SWORD_CHAIN_A_2S_04,SKILL_CH_SWORD_CHAIN_A,4,612,0,1,2,257,0
326,Illusion Chain,SKILL_CH_SWORD_CHAIN_A_2S_05,SKILL_CH_SWORD_CHAIN_A,5,612,0,1,2,257,0
327,Illusion Chain,SKILL_CH_SWORD_CHAIN_A_2S_06,SKILL_CH_SWORD_CHAIN_A,6,612,0,1,2,257,0
328,Illusion Chain,SKILL_CH_SWORD_CHAIN_A_2S_07,SKILL_CH_SWORD_CHAIN_A,7,612,0,1,2,257,0
329,Illusion Chain,SKILL_CH_SWORD_CHAIN_A_2S_08,SKILL_CH_SWORD_CHAIN_A,8,612,0,1,2,257,0
330,Illusion Chain,SKILL_CH_SWORD_CHAIN_A_2S_09,SKILL_CH_SWORD_CHAIN_A,9,612,0,1,2,257,0
331,Illusion Chain,SKILL_CH_SWORD_CHAIN_A_3S_02,SKILL_CH_SWORD_CHAIN_A,2,993,0,1,2,257,0
332,Illusion Chain,SKILL_CH_SWORD_CHAIN_A_3S_03,SKILL_CH_SWORD_CHAIN_A,3,993,0,1,2,257,0
333,Illusion Chain,SKILL_CH_SWORD_CHAIN_A_3S_04,SKILL_CH_SWORD_CHAIN_A,4,993,0,1,2,257,0
334,Illusion Chain,SKILL_CH_SWORD_CHAIN_A_3S_05,SKILL_CH_SWORD_CHAIN_A,5,993,0,1,2,257,0
335,Illusion Chain,SKILL_CH_SWORD_CHAIN_A_3S_06,SKILL_CH_SWORD_CHAIN_A,6,993,0,1,2,257,0
336,Illusion Chain,SKILL_CH_SWORD_CHAIN_A_3S_07,SKILL_CH_SWORD_CHAIN_A,7,993,0,1,2,257,0
337,Illusion Chain,SKILL_CH_SWORD_CHAIN_A_3S_08,SKILL_CH_SWORD_CHAIN_A,8,993,0,1,2,257,0
338,Illusion Chain,SKILL_CH_SWORD_CHAIN_A_3S_09,SKILL_CH_SWORD_CHAIN_A,9,993,0,1,2,257,0
339,Blood Chain,SKILL_CH_SWORD_CHAIN_B_1S_02,SKILL_CH_SWORD_CHAIN_B,2,596,8000,1,2,257,168
340,Blood Chain,SKILL_CH_SWORD_CHAIN_B_1S_03,SKILL_CH_SWORD_CHAIN_B,3,596,8000,1,2,257,183
341,Blood Chain,SKILL_CH_SWORD_CHAIN_B_1S_04,SKILL_CH_SWORD_CHAIN_B,4,596,8000,1,2,257,200
342,Blood Chain,SKILL_CH_SWORD_CHAIN_B_1S_05,SKILL_CH_SWORD_CHAIN_B,5,596,8000,1,2,257,218
343,Blood Chain,SKILL_CH_SWORD_CHAIN_B_1S_06,SKILL_CH_SWORD_CHAIN_B,6,596,8000,1,2,257,238
344,Blood Chain,SKILL_CH_SWORD_CHAIN_B_1S_07,SKILL_CH_SWORD_CHAIN_B,7,596,8000,1,2,257,258
345,Blood Chain,SKILL_CH_SWORD_CHAIN_B_1S_08,SKILL_CH_SWORD_CHAIN_B,8,596,8000,1,2,257,280
346,Blood Chain,SKILL_CH_SWORD_CHAIN_B_1S_09,SKILL_CH_SWORD_CHAIN_B,9,596,8000,1,2,257,303
347,Blood Chain,SKILL_CH_SWORD_CHAIN_B_2S_02,SKILL_CH_SWORD_CHAIN_B,2,602,0,1,2,257,0
348,Blood Chain,SKILL_CH_SWORD_CHAIN_B_2S_03,SKILL_CH_SWORD_CHAIN_B,3,602,0,1,2,257,0
349,Blood Chain,SKILL_CH_SWORD_CHAIN_B_2S_04,SKILL_CH_SWORD_CHAIN_B,4,602,0,1,2,257,0
350,Blood Chain,SKILL_CH_SWORD_CHAIN_B_2S_05,SKILL_CH_SWORD_CHAIN_B,5,602,0,1,2,257,0
351,Blood Chain,SKILL_CH_SWORD_CHAIN_B_2S_06,SKILL_CH_SWORD_CHAIN_B,6,602,0,1,2,257,0
352,Blood Chain,SKILL_CH_SWORD_CHAIN_B_2S_07,SKILL_CH_SWORD_CHAIN_B,7,602,0,1,2,257,0
353,Blood Chain,SKILL_CH_SWORD_CHAIN_B_2S_08,SKILL_CH_SWORD_CHAIN_B,8,602,0,1,2,257,0
354,Blood Chain,SKILL_CH_SWORD_CHAIN_B_2S_09,SKILL_CH_SWORD_CHAIN_B,9,602,0,1,2,257,0
355,Blood Chain,SKILL_CH_SWORD_CHAIN_B_3S_02,SKILL_CH_SWORD_CHAIN_B,2,605,0,1,2,257,0
356,Blood Chain,SKILL_CH_SWORD_CHAIN_B_3S_03,SKILL_CH_SWORD_CHAIN_B,3,605,0,1,2,257,0
357,Blood Chain,SKILL_CH_SWORD_CHAIN_B_3S_04,SKILL_CH_SWORD_CHAIN_B,4,605,0,1,2,257,0
358,Blood Chain,SKILL_CH_SWORD_CHAIN_B_3S_05,SKILL_CH_SWORD_CHAIN_B,5,605,0,1,2,257,0
359,Blood Chain,SKILL_CH_SWORD_CHAIN_B_3S_06,SKILL_CH_SWORD_CHAIN_B,6,605,0,1,2,257,0
360,Blood Chain,SKILL_CH_SWORD_CHAIN_B_3S_07,SKILL_CH_SWORD_CHAIN_B,7,605,0,1,2,257,0
361,Blood Chain,SKILL_CH_SWORD_CHAIN_B_3S_08,SKILL_CH_SWORD_CHAIN_B,8,605,0,1,2,257,0
362,Blood Chain,SKILL_CH_SWORD_CHAIN_B_3S_09,SKILL_CH_SWORD_CHAIN_B,9,605,0,1,2,257,0
363,Blood Chain,SKILL_CH_SWORD_CHAIN_B_4S_02,SKILL_CH_SWORD_CHAIN_B,2,630,0,1,2,257,0
364,Blood Chain,SKILL_CH_SWORD_CHAIN_B_4S_03,SKILL_CH_SWORD_CHAIN_B,3,630,0,1,2,257,0
365,Blood Chain,SKILL_CH_SWORD_CHAIN_B_4S_04,SKILL_CH_SWORD_CHAIN_B,4,630,0,1,2,257,0
366,Blood Chain,SKILL_CH_SWORD_CHAIN_B_4S_05,SKILL_CH_SWORD_CHAIN_B,5,630,0,1,2,257,0
367,Blood Chain,SKILL_CH_SWORD_CHAIN_B_4S_06,SKILL_CH_SWORD_CHAIN_B,6,630,0,1,2,257,0
368,Blood Chain,SKILL_CH_SWORD_CHAIN_B_4S_07,SKILL_CH_SWORD_CHAIN_B,7,630,0,1,2,257,0
369,Blood Chain,SKILL_CH_SWORD_CHAIN_B_4S_08,SKILL_CH_SWORD_CHAIN_B,8,630,0,1,2,257,0
370,Blood Chain,SKILL_CH_SWORD_CHAIN_B_4S_09,SKILL_CH_SWORD_CHAIN_B,9,630,0,1,2,257,0
371,Billow Chain,SKILL_CH_SWORD_CHAIN_C_1S_02,SKILL_CH_SWORD_CHAIN_C,2,585,8000,1,2,257,236
372,Billow Chain,SKILL_CH_SWORD_CHAIN_C_1S_03,SKILL_CH_SWORD_CHAIN_C,3,585,8000,1,2,257,259
373,Billow Chain,SKILL_CH_SWORD_CHAIN_C_1S_04,SKILL_CH_SWORD_CHAIN_C,4,585,8000,1,2,257,283
374,Billow Chain,SKILL_CH_SWORD_CHAIN_C_1S_05,SKILL_CH_SWORD_CHAIN_C,5,585,8000,1,2,257,308
375,Billow Chain,SKILL_CH_SWORD_CHAIN_C_1S_06,SKILL_CH_SWORD_CHAIN_C,6,585,8000,1,2,257,335
376,Billow Chain,SKILL_CH_SWORD_CHAIN_C_1S_07,SKILL_CH_SWORD_CHAIN_C,7,585,8000,1,2,257,364
377,Billow Chain,SKILL_CH_SWORD_CHAIN_C_1S_08,SKILL_CH_SWORD_CHAIN_C,8,585,8000,1,2,257,394
378,Billow Chain,SKILL_CH_SWORD_CHAIN_C_1S_09,SKILL_CH_SWORD_CHAIN_C,9,585,8000,1,2,257,427
379,Billow Chain,SKILL_CH_SWORD_CHAIN_C_2S_02,SKILL_CH_SWORD_CHAIN_C,2,979,0,1,2,257,0
380,Billow Chain,SKILL_CH_SWORD_CHAIN_C_2S_03,SKILL_CH_SWORD_CHAIN_C,3,979,0,1,2,257,0
381,Billow Chain,SKILL_CH_SWORD_CHAIN_C_2S_04,SKILL_CH_SWORD_CHAIN_C,4,979,0,1,2,257,0
382,Billow Chain,SKILL_CH_SWORD_CHAIN_C_2S_05,SKILL_CH_SWORD_CHAIN_C,5,979,0,1,2,257,0
383,Billow Chain,SKILL_CH_SWORD_CHAIN_C_2S_06,SKILL_CH_SWORD_CHAIN_C,6,979,0,1,2,257,0
384,Billow Chain,SKILL_CH_SWORD_CHAIN_C_2S_07,SKILL_CH_SWORD_CHAIN_C,7,979,0,1,2,257,0
385,Billow Chain,SKILL_CH_SWORD_CHAIN_C_2S_08,SKILL_CH_SWORD_CHAIN_C,8,979,0,1,2,257,0
386,Billow Chain,SKILL_CH_SWORD_CHAIN_C_2S_09,SKILL_CH_SWORD_CHAIN_C,9,979,0,1,2,257,0
387,Billow Chain,SKILL_CH_SWORD_CHAIN_C_3S_02,SKILL_CH_SWORD_CHAIN_C,2,262,0,1,2,257,0
388,Billow Chain,SKILL_CH_SWORD_CHAIN_C_3S_03,SKILL_CH_SWORD_CHAIN_C,3,262,0,1,2,257,0
389,Billow Chain,SKILL_CH_SWORD_CHAIN_C_3S_04,SKILL_CH_SWORD_CHAIN_C,4,262,0,1,2,257,0
390,Billow Chain,SKILL_CH_SWORD_CHAIN_C_3S_05,SKILL_CH_SWORD_CHAIN_C,5,262,0,1,2,257,0
391,Billow Chain,SKILL_CH_SWORD_CHAIN_C_3S_06,SKILL_CH_SWORD_CHAIN_C,6,262,0,1,2,257,0
392,Billow Chain,SKILL_CH_SWORD_CHAIN_C_3S_07,SKILL_CH_SWORD_CHAIN_C,7,262,0,1,2,257,0
393,Billow Chain,SKILL_CH_SWORD_CHAIN_C_3S_08,SKILL_CH_SWORD_CHAIN_C,8,262,0,1,2,257,0
394,Billow Chain,SKILL_CH_SWORD_CHAIN_C_3S_09,SKILL_CH_SWORD_CHAIN_C,9,262,0,1,2,257,0
395,Billow Chain,SKILL_CH_SWORD_CHAIN_C_4S_02,SKILL_CH_SWORD_CHAIN_C,2,644,0,1,2,257,0
396,Billow Chain,SKILL_CH_SWORD_CHAIN_C_4S_03,SKILL_CH_SWORD_CHAIN_C,3,644,0,1,2,257,0
397,Billow Chain,SKILL_CH_SWORD_CHAIN_C_4S_04,SKILL_CH_SWORD_CHAIN_C,4,644,0,1,2,257,0
398,Billow Chain,SKILL_CH_SWORD_CHAIN_C_4S_05,SKILL_CH_SWORD_CHAIN_C,5,644,0,1,2,257,0
399,Billow Chain,SKILL_CH_SWORD_CHAIN_C_4S_06,SKILL_CH_SWORD_CHAIN_C,6,644,0,1,2,257,0
400,Billow Chain,SKILL_CH_SWORD_CHAIN_C_4S_07,SKILL_CH_SWORD_CHAIN_C,7,644,0,1,2,257,0
401,Billow Chain,SKILL_CH_SWORD_CHAIN_C_4S_08,SKILL_CH_SWORD_CHAIN_C,8,644,0,1,2,257,0
402,Billow Chain,SKILL_CH_SWORD_CHAIN_C_4S_09,SKILL_CH_SWORD_CHAIN_C,9,644,0,1,2,257,0
403,Billow Chain,SKILL_CH_SWORD_CHAIN_C_5S_02,SKILL_CH_SWORD_CHAIN_C,2,963,0,1,2,257,0
404,Billow Chain,SKILL_CH_SWORD_CHAIN_C_5S_03,SKILL_CH_SWORD_CHAIN_C,3,963,0,1,2,257,0
405,Billow Chain,SKILL_CH_SWORD_CHAIN_C_5S_04,SKILL_CH_SWORD_CHAIN_C,4,963,0,1,2,257,0
406,Billow Chain,SKILL_CH_SWORD_CHAIN_C_5S_05,SKILL_CH_SWORD_CHAIN_C,5,963,0,1,2,257,0
407,Billow Chain,SKILL_CH_SWORD_CHAIN_C_5S_06,SKILL_CH_SWORD_CHAIN_C,6,963,0,1,2,257,0
408,Billow Chain,SKILL_CH_SWORD_CHAIN_C_5S_07,SKILL_CH_SWORD_CHAIN_C,7,963,0,1,2,257,0
409,Billow Chain,SKILL_CH_SWORD_CHAIN_C_5S_08,SKILL_CH_SWORD_CHAIN_C,8,963,0,1,2,257,0
410,Billow Chain,SKILL_CH_SWORD_CHAIN_C_5S_09,SKILL_CH_SWORD_CHAIN_C,9,963,0,1,2,257,0
411,Ascension Chain,SKILL_CH_SWORD_CHAIN_D_1S_02,SKILL_CH_SWORD_CHAIN_D,2,919,8000,1,2,257,510
412,Ascension Chain,SKILL_CH_SWORD_CHAIN_D_1S_03,SKILL_CH_SWORD_CHAIN_D,3,919,8000,1,2,257,548
413,Ascension Chain,SKILL_CH_SWORD_CHAIN_D_1S_04,SKILL_CH_SWORD_CHAIN_D,4,919,8000,1,2,257,589
414,Ascension Chain,SKILL_CH_SWORD_CHAIN_D_1S_05,SKILL_CH_SWORD_CHAIN_D,5,919,8000,1,2,257,631
415,Ascension Chain,SKILL_CH_SWORD_CHAIN_D_1S_06,SKILL_CH_SWORD_CHAIN_D,6,919,8000,1,2,257,677
416,Ascension Chain,SKILL_CH_SWORD_CHAIN_D_1S_07,SKILL_CH_SWORD_CHAIN_D,7,919,8000,1,2,257,725
417,Ascension Chain,SKILL_CH_SWORD_CHAIN_D_1S_08,SKILL_CH_SWORD_CHAIN_D,8,919,8000,1,2,257,776
418,Ascension Chain,SKILL_CH_SWORD_CHAIN_D_1S_09,SKILL_CH_SWORD_CHAIN_D,9,919,8000,1,2,257,830
419,Ascension Chain,SKILL_CH_SWORD_CHAIN_D_2S_02,SKILL_CH_SWORD_CHAIN_D,2,426,0,1,2,257,0
420,Ascension Chain,SKILL_CH_SWORD_CHAIN_D_2S_03,SKILL_CH_SWORD_CHAIN_D,3,426,0,1,2,257,0
421,Ascension Chain,SKILL_CH_SWORD_CHAIN_D_2S_04,SKILL_CH_SWORD_CHAIN_D,4,426,0,1,2,257,0
422,Ascension Chain,SKILL_CH_SWORD_CHAIN_D_2S_05,SKILL_CH_SWORD_CHAIN_D,5,426,0,1,2,257,0
423,Ascension Chain,SKILL_CH_SWORD_CHAIN_D_2S_06,SKILL_CH_SWORD_CHAIN_D,6,426,0,1,2,257,0
424,Ascension Chain,SKILL_CH_SWORD_CHAIN_D_2S_07,SKILL_CH_SWORD_CHAIN_D,7,426,0,1,2,257,0
425,Ascension Chain,SKILL_CH_SWORD_CHAIN_D_2S_08,SKILL_CH_SWORD_CHAIN_D,8,426,0,1,2,257,0
426,Ascension Chain,SKILL_CH_SWORD_CHAIN_D_2S_09,SKILL_CH_SWORD_CHAIN_D,9,426,0,1,2,257,0
427,Ascension Chain,SKILL_CH_SWORD_CHAIN_D_3S_02,SKILL_CH_SWORD_CHAIN_D,2,854,0,1,2,257,0
428,Ascension Chain,SKILL_CH_SWORD_CHAIN_D_3S_03,SKILL_CH_SWORD_CHAIN_D,3,854,0,1,2,257,0
429,Ascension Chain,SKILL_CH_SWORD_CHAIN_D_3S_04,SKILL_CH_SWORD_CHAIN_D,4,854,0,1,2,257,0
430,Ascension Chain,SKILL_CH_SWORD_CHAIN_D_3S_05,SKILL_CH_SWORD_CHAIN_D,5,854,0,1,2,257,0
431,Ascension Chain,SKILL_CH_SWORD_CHAIN_D_3S_06,SKILL_CH_SWORD_CHAIN_D,6,854,0,1,2,257,0
432,Ascension Chain,SKILL_CH_SWORD_CHAIN_D_3S_07,SKILL_CH_SWORD_CHAIN_D,7,854,0,1,2,257,0
433,Ascension Chain,SKILL_CH_SWORD_CHAIN_D_3S_08,SKILL_CH_SWORD_CHAIN_D,8,854,0,1,2,257,0
434,Ascension Chain,SKILL_CH_SWORD_CHAIN_D_3S_09,SKILL_CH_SWORD_CHAIN_D,9,854,0,1,2,257,0
435,Ascension Chain,SKILL_CH_SWORD_CHAIN_D_4S_02,SKILL_CH_SWORD_CHAIN_D,2,834,0,1,2,257,0
436,Ascension Chain,SKILL_CH_SWORD_CHAIN_D_4S_03,SKILL_CH_SWORD_CHAIN_D,3,834,0,1,2,257,0
437,Ascension Chain,SKILL_CH_SWORD_CHAIN_D_4S_04,SKILL_CH_SWORD_CHAIN_D,4,834,0,1,2,257,0
438,Ascension Chain,SKILL_CH_SWORD_CHAIN_D_4S_05,SKILL_CH_SWORD_CHAIN_D,5,834,0,1,2,257,0
439,Ascension Chain,SKILL_CH_SWORD_CHAIN_D_4S_06,SKILL_CH_SWORD_CHAIN_D,6,834,0,1,2,257,0
440,Ascension Chain,SKILL_CH_SWORD_CHAIN_D_4S_07,SKILL_CH_SWORD_CHAIN_D,7,834,0,1,2,257,0
441,Ascension Chain,SKILL_CH_SWORD_CHAIN_D_4S_08,SKILL_CH_SWORD_CHAIN_D,8,834,0,1,2,257,0
442,Ascension Chain,SKILL_CH_SWORD_CHAIN_D_4S_09,SKILL_CH_SWORD_CHAIN_D,9,834,0,1,2,257,0
443,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_1S_02,SKILL_CH_SWORD_CHAIN_E,2,210,8000,1,2,257,618
444,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_1S_03,SKILL_CH_SWORD_CHAIN_E,3,210,8000,1,2,257,665
445,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_1S_04,SKILL_CH_SWORD_CHAIN_E,4,210,8000,1,2,257,714
446,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_1S_05,SKILL_CH_SWORD_CHAIN_E,5,210,8000,1,2,257,766
447,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_1S_06,SKILL_CH_SWORD_CHAIN_E,6,210,8000,1,2,257,821
448,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_1S_07,SKILL_CH_SWORD_CHAIN_E,7,210,8000,1,2,257,879
449,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_1S_08,SKILL_CH_SWORD_CHAIN_E,8,210,8000,1,2,257,941
450,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_1S_09,SKILL_CH_SWORD_CHAIN_E,9,210,8000,1,2,257,1006
451,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_1S_10,SKILL_CH_SWORD_CHAIN_E,10,210,8000,1,2,257,1075
452,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_1S_11,SKILL_CH_SWORD_CHAIN_E,11,210,8000,1,2,257,1380
453,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_1S_12,SKILL_CH_SWORD_CHAIN_E,12,210,8000,1,2,257,1467
454,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_1S_13,SKILL_CH_SWORD_CHAIN_E,13,210,8000,1,2,257,1560
455,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_1S_14,SKILL_CH_SWORD_CHAIN_E,14,210,8000,1,2,257,1658
456,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_1S_15,SKILL_CH_SWORD_CHAIN_E,15,210,8000,1,2,257,1760
457,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_1S_16,SKILL_CH_SWORD_CHAIN_E,16,210,8000,1,2,257,1869
458,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_1S_17,SKILL_CH_SWORD_CHAIN_E,17,210,8000,1,2,257,1983
459,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_1S_18,SKILL_CH_SWORD_CHAIN_E,18,210,8000,1,2,257,2104
460,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_1S_19,SKILL_CH_SWORD_CHAIN_E,19,210,8000,1,2,257,2231
461,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_1S_20,SKILL_CH_SWORD_CHAIN_E,20,210,8000,1,2,257,2365
462,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_1S_21,SKILL_CH_SWORD_CHAIN_E,21,210,8000,1,2,257,2506
463,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_1S_22,SKILL_CH_SWORD_CHAIN_E,22,210,8000,1,2,257,2655
464,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_2S_02,SKILL_CH_SWORD_CHAIN_E,2,717,0,1,2,257,0
465,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_2S_03,SKILL_CH_SWORD_CHAIN_E,3,717,0,1,2,257,0
466,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_2S_04,SKILL_CH_SWORD_CHAIN_E,4,717,0,1,2,257,0
467,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_2S_05,SKILL_CH_SWORD_CHAIN_E,5,717,0,1,2,257,0
468,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_2S_06,SKILL_CH_SWORD_CHAIN_E,6,717,0,1,2,257,0
469,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_2S_07,SKILL_CH_SWORD_CHAIN_E,7,717,0,1,2,257,0
470,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_2S_08,SKILL_CH_SWORD_CHAIN_E,8,717,0,1,2,257,0
471,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_2S_09,SKILL_CH_SWORD_CHAIN_E,9,717,0,1,2,257,0
472,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_2S_10,SKILL_CH_SWORD_CHAIN_E,10,717,0,1,2,257,0
473,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_2S_11,SKILL_CH_SWORD_CHAIN_E,11,717,0,1,2,257,0
474,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_2S_12,SKILL_CH_SWORD_CHAIN_E,12,717,0,1,2,257,0
475,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_2S_13,SKILL_CH_SWORD_CHAIN_E,13,717,0,1,2,257,0
476,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_2S_14,SKILL_CH_SWORD_CHAIN_E,14,717,0,1,2,257,0
477,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_2S_15,SKILL_CH_SWORD_CHAIN_E,15,717,0,1,2,257,0
478,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_2S_16,SKILL_CH_SWORD_CHAIN_E,16,717,0,1,2,257,0
479,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_2S_17,SKILL_CH_SWORD_CHAIN_E,17,717,0,1,2,257,0
480,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_2S_18,SKILL_CH_SWORD_CHAIN_E,18,717,0,1,2,257,0
481,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_2S_19,SKILL_CH_SWORD_CHAIN_E,19,717,0,1,2,257,0
482,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_2S_20,SKILL_CH_SWORD_CHAIN_E,20,717,0,1,2,257,0
483,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_2S_21,SKILL_CH_SWORD_CHAIN_E,21,717,0,1,2,257,0
484,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_2S_22,SKILL_CH_SWORD_CHAIN_E,22,717,0,1,2,257,0
485,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_3S_02,SKILL_CH_SWORD_CHAIN_E,2,456,0,1,2,257,0
486,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_3S_03,SKILL_CH_SWORD_CHAIN_E,3,456,0,1,2,257,0
487,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_3S_04,SKILL_CH_SWORD_CHAIN_E,4,456,0,1,2,257,0
488,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_3S_05,SKILL_CH_SWORD_CHAIN_E,5,456,0,1,2,257,0
489,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_3S_06,SKILL_CH_SWORD_CHAIN_E,6,456,0,1,2,257,0
490,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_3S_07,SKILL_CH_SWORD_CHAIN_E,7,456,0,1,2,257,0
491,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_3S_08,SKILL_CH_SWORD_CHAIN_E,8,456,0,1,2,257,0
492,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_3S_09,SKILL_CH_SWORD_CHAIN_E,9,456,0,1,2,257,0
493,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_3S_10,SKILL_CH_SWORD_CHAIN_E,10,456,0,1,2,257,0
494,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_3S_11,SKILL_CH_SWORD_CHAIN_E,11,456,0,1,2,257,0
495,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_3S_12,SKILL_CH_SWORD_CHAIN_E,12,456,0,1,2,257,0
496,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_3S_13,SKILL_CH_SWORD_CHAIN_E,13,456,0,1,2,257,0
497,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_3S_14,SKILL_CH_SWORD_CHAIN_E,14,456,0,1,2,257,0
498,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_3S_15,SKILL_CH_SWORD_CHAIN_E,15,456,0,1,2,257,0
499,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_3S_16,SKILL_CH_SWORD_CHAIN_E,16,456,0,1,2,257,0
500,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_3S_17,SKILL_CH_SWORD_CHAIN_E,17,456,0,1,2,257,0
501,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_3S_18,SKILL_CH_SWORD_CHAIN_E,18,456,0,1,2,257,0
502,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_3S_19,SKILL_CH_SWORD_CHAIN_E,19,456,0,1,2,257,0
503,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_3S_20,SKILL_CH_SWORD_CHAIN_E,20,456,0,1,2,257,0
504,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_3S_21,SKILL_CH_SWORD_CHAIN_E,21,456,0,1,2,257,0
505,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_3S_22,SKILL_CH_SWORD_CHAIN_E,22,456,0,1,2,257,0
506,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_4S_02,SKILL_CH_SWORD_CHAIN_E,2,375,0,1,2,257,0
507,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_4S_03,SKILL_CH_SWORD_CHAIN_E,3,375,0,1,2,257,0
508,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_4S_04,SKILL_CH_SWORD_CHAIN_E,4,375,0,1,2,257,0
509,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_4S_05,SKILL_CH_SWORD_CHAIN_E,5,375,0,1,2,257,0
510,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_4S_06,SKILL_CH_SWORD_CHAIN_E,6,375,0,1,2,257,0
511,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_4S_07,SKILL_CH_SWORD_CHAIN_E,7,375,0,1,2,257,0
512,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_4S_08,SKILL_CH_SWORD_CHAIN_E,8,375,0,1,2,257,0
513,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_4S_09,SKILL_CH_SWORD_CHAIN_E,9,375,0,1,2,257,0
514,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_4S_10,SKILL_CH_SWORD_CHAIN_E,10,375,0,1,2,257,0
515,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_4S_11,SKILL_CH_SWORD_CHAIN_E,11,375,0,1,2,257,0
516,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_4S_12,SKILL_CH_SWORD_CHAIN_E,12,375,0,1,2,257,0
517,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_4S_13,SKILL_CH_SWORD_CHAIN_E,13,375,0,1,2,257,0
518,Heaven Chain,SKILL_CH_SWORD_CHAIN_E_4S_14,SKILL_CH_SWORD_CHAIN_E,14,375,0,1,2,257,0
