//ShopTab,ITEMType,Slot
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_07_LA_A,17
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_07_SA_A,7
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_08_AA_A,23
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_08_BA_A,13
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_08_CA_A,3
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_08_FA_A,28
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_08_LA_A,18
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_08_SA_A,8
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_09_AA_A,24
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_09_BA_A,14
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_09_CA_A,4
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_09_FA_A,29
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_09_LA_A,19
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_09_SA_A,9
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_05_AA_A,20
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_05_BA_A,10
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_05_CA_A,0
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_05_FA_A,25
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_05_LA_A,15
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_05_SA_A,5
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_06_AA_A,21
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_06_BA_A,11
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_06_CA_A,1
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_06_FA_A,26
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_06_LA_A,16
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_06_SA_A,6
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_07_AA_A,22
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_07_BA_A,12
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_07_CA_A,2
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_07_FA_A,27
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_07_LA_A,17
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_07_SA_A,7
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_08_AA_A,23
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_08_BA_A,13
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_08_CA_A,3
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_08_FA_A,28
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_08_LA_A,18
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_08_SA_A,8
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_09_AA_A,24
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_09_BA_A,14
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_09_CA_A,4
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_09_FA_A,29
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_09_LA_A,19
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_09_SA_A,9
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_05_AA_A,20
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_05_BA_A,10
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_05_CA_A,0
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_05_FA_A,25
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_05_LA_A,15
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_05_SA_A,5
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_06_AA_A,21
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_06_BA_A,11
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_06_CA_A,1
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_06_FA_A,26
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_06_LA_A,16
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_06_SA_A,6
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_07_AA_A,22
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_07_BA_A,12
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_07_CA_A,2
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_07_FA_A,27
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_07_LA_A,17
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_07_SA_A,7
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_08_AA_A,23
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_08_BA_A,13
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_08_CA_A,3
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_08_FA_A,28
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_08_LA_A,18
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_08_SA_A,8
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_09_AA_A,24
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_09_BA_A,14
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_09_CA_A,4
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_09_FA_A,29
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_09_LA_A,19
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_09_SA_A,9
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_05_AA_A,20
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_05_BA_A,10
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_05_CA_A,0
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_05_FA_A,25
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_05_LA_A,15
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_05_SA_A,5
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_06_AA_A,21
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_06_BA_A,11
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_06_CA_A,1
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_06_FA_A,26
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_06_LA_A,16
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_06_SA_A,6
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_07_AA_A,22
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_07_BA_A,12
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_07_CA_A,2
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_07_FA_A,27
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_07_LA_A,17
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_07_SA_A,7
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_08_AA_A,23
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_08_BA_A,13
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_08_CA_A,3
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_08_FA_A,28
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_08_LA_A,18
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_08_SA_A,8
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_09_AA_A,24
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_09_BA_A,14
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_09_CA_A,4
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_09_FA_A,29
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_09_LA_A,19
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_09_SA_A,9
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_05_AA_A,20
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_05_BA_A,10
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_05_CA_A,0
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_05_FA_A,25
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_05_LA_A,15
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_05_SA_A,5
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_06_AA_A,21
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_06_BA_A,11
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_06_CA_A,1
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_06_FA_A,26
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_06_LA_A,16
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_06_SA_A,6
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_07_AA_A,22
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_07_BA_A,12
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_07_CA_A,2
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_07_FA_A,27
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_07_LA_A,17
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_07_SA_A,7
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_08_AA_A,23
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_08_BA_A,13
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_08_CA_A,3
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_08_FA_A,28
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_08_LA_A,18
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_08_SA_A,8
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_09_AA_A,24
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_09_BA_A,14
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_09_CA_A,4
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_09_FA_A,29
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_09_LA_A,19
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_09_SA_A,9
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_05_AA_A,20
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_05_BA_A,10
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_05_CA_A,0
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_05_FA_A,25
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_05_LA_A,15
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_05_SA_A,5
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_06_AA_A,21
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_06_BA_A,11
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_06_CA_A,1
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_06_FA_A,26
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_06_LA_A,16
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_06_SA_A,6
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_07_AA_A,22
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_07_BA_A,12
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_07_CA_A,2
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_07_FA_A,27
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_07_LA_A,17
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_07_SA_A,7
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_08_AA_A,23
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_08_BA_A,13
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_08_CA_A,3
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_08_FA_A,28
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_08_LA_A,18
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_08_SA_A,8
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_09_AA_A,24
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_09_BA_A,14
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_09_CA_A,4
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_09_FA_A,29
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_09_LA_A,19
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_09_SA_A,9
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_05_AA_A,20
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_05_BA_A,10
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_05_CA_A,0
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_05_FA_A,25
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_05_LA_A,15
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_05_SA_A,5
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_06_AA_A,21
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_06_BA_A,11
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_06_CA_A,1
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_06_FA_A,26
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_06_LA_A,16
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_06_SA_A,6
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_07_AA_A,22
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_07_BA_A,12
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_07_CA_A,2
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_07_FA_A,27
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_07_LA_A,17
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_07_SA_A,7
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_08_AA_A,23
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_08_BA_A,13
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_08_CA_A,3
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_08_FA_A,28
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_08_LA_A,18
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_08_SA_A,8
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_09_AA_A,24
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_09_BA_A,14
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_09_CA_A,4
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_09_FA_A,29
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_09_LA_A,19
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_09_SA_A,9
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_05_AA_A,20
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_05_BA_A,10
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_05_CA_A,0
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_05_FA_A,25
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_05_LA_A,15
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_05_SA_A,5
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_06_AA_A,21
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_06_BA_A,11
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_06_CA_A,1
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_06_FA_A,26
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_06_LA_A,16
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_06_SA_A,6
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_07_AA_A,22
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_07_BA_A,12
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_07_CA_A,2
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_07_FA_A,27
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_07_LA_A,17
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_07_SA_A,7
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_08_AA_A,23
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_08_BA_A,13
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_08_CA_A,3
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_08_FA_A,28
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_08_LA_A,18
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_08_SA_A,8
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_09_AA_A,24
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_09_BA_A,14
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_09_CA_A,4
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_09_FA_A,29
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_09_LA_A,19
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_09_SA_A,9
STORE_KT_GUILD_TAB1,ITEM_ETC_GUILD_CREST_DELETE,1
STORE_KT_GUILD_TAB1,ITEM_ETC_GUILD_CREST_USER,0
STORE_KT_GUILD_TAB1,ITEM_ETC_UNION_CREST_DELETE,3
STORE_KT_GUILD_TAB1,ITEM_ETC_UNION_CREST_USER,2
STORE_KT_GUILD_TAB2,ITEM_ETC_GUILD_CH_SOLDIER1_SCROLL,0
STORE_KT_GUILD_TAB2,ITEM_ETC_GUILD_CH_SOLDIER2_SCROLL,1
STORE_KT_GUILD_TAB2,ITEM_ETC_GUILD_CH_SOLDIER3_SCROLL,2
STORE_KT_GUILD_TAB2,ITEM_ETC_GUILD_CH_SOLDIER4_SCROLL,3
STORE_KT_GUILD_TAB2,ITEM_ETC_GUILD_CH_SOLDIER5_SCROLL,4
STORE_KT_GUILD_TAB2,ITEM_ETC_GUILD_CH_SOLDIER6_SCROLL,5
STORE_KT_GUILD_TAB2,ITEM_ETC_GUILD_EU_SOLDIER1_SCROLL,6
STORE_KT_GUILD_TAB2,ITEM_ETC_GUILD_EU_SOLDIER2_SCROLL,7
STORE_KT_GUILD_TAB2,ITEM_ETC_GUILD_EU_SOLDIER3_SCROLL,8
STORE_KT_GUILD_TAB2,ITEM_ETC_GUILD_EU_SOLDIER4_SCROLL,9
STORE_KT_GUILD_TAB2,ITEM_ETC_GUILD_EU_SOLDIER5_SCROLL,10
STORE_KT_GUILD_TAB2,ITEM_ETC_GUILD_EU_SOLDIER6_SCROLL,11
STORE_KT_GUILD_TAB2,ITEM_ETC_GUILD_EU_SOLDIER7_SCROLL,12
STORE_KT_GUILD_TAB2,ITEM_ETC_GUILD_EU_SOLDIER8_SCROLL,13
STORE_KT_GUILD_TAB2,ITEM_ETC_GUILD_EU_SOLDIER9_SCROLL,14
STORE_KT_GUILD_TAB3,ITEM_ETC_GUILD_RECALL,0
STORE_KT_HONOR_TAB1,ITEM_CH_BLADE_08_A_RARE_HONOR,0
STORE_KT_HONOR_TAB1,ITEM_CH_BLADE_08_B_RARE_HONOR,1
STORE_KT_HONOR_TAB1,ITEM_CH_BLADE_08_C_RARE_HONOR,2
STORE_KT_HONOR_TAB1,ITEM_CH_BOW_08_A_RARE_HONOR,3
STORE_KT_HONOR_TAB1,ITEM_CH_BOW_08_B_RARE_HONOR,4
STORE_KT_HONOR_TAB1,ITEM_CH_BOW_08_C_RARE_HONOR,5
STORE_KT_HONOR_TAB1,ITEM_CH_SPEAR_08_A_RARE_HONOR,6
STORE_KT_HONOR_TAB1,ITEM_CH_SPEAR_08_B_RARE_HONOR,7
STORE_KT_HONOR_TAB1,ITEM_CH_SPEAR_08_C_RARE_HONOR,8
STORE_KT_HONOR_TAB1,ITEM_CH_SWORD_08_A_RARE_HONOR,9
STORE_KT_HONOR_TAB1,ITEM_CH_SWORD_08_B_RARE_HONOR,10
STORE_KT_HONOR_TAB1,ITEM_CH_SWORD_08_C_RARE_HONOR,11
STORE_KT_HONOR_TAB1,ITEM_CH_TBLADE_08_A_RARE_HONOR,12
STORE_KT_HONOR_TAB1,ITEM_CH_TBLADE_08_B_RARE_HONOR,13
STORE_KT_HONOR_TAB1,ITEM_CH_TBLADE_08_C_RARE_HONOR,14
STORE_KT_HONOR_TAB2,ITEM_ETC_ARCHEMY_MAGICSTONE_REPAIR_08,0
STORE_KT_HUNTER_TAB1,ITEM_CH_M_TRADE_HUNTER_04,0
STORE_KT_HUNTER_TAB1,ITEM_CH_M_TRADE_HUNTER_05,1
STORE_KT_HUNTER_TAB1,ITEM_EU_M_TRADE_HUNTER_01,2
STORE_KT_HUNTER_TAB1,ITEM_EU_M_TRADE_HUNTER_02,3
STORE_KT_HUNTER_TAB2,ITEM_CH_W_TRADE_HUNTER_04,0
STORE_KT_HUNTER_TAB2,ITEM_CH_W_TRADE_HUNTER_05,1
STORE_KT_HUNTER_TAB2,ITEM_EU_F_TRADE_HUNTER_01,2
STORE_KT_HUNTER_TAB2,ITEM_EU_F_TRADE_HUNTER_02,3
STORE_KT_OFFICIAL_TAB1,ITEM_FORT_AGGRESSIVE_FLAG,7
STORE_KT_OFFICIAL_TAB1,ITEM_FORT_DEFENSIVE_FLAG,6
STORE_KT_OFFICIAL_TAB1,ITEM_FORT_MANUAL_BARRICADE,4
STORE_KT_OFFICIAL_TAB1,ITEM_FORT_MANUAL_BATTLECAMP,3
STORE_KT_OFFICIAL_TAB1,ITEM_FORT_REPAIR_KIT_01,2
STORE_KT_OFFICIAL_TAB1,ITEM_FORT_REPAIR_KIT_02,1
STORE_KT_OFFICIAL_TAB1,ITEM_FORT_SHOCK_BOMB,0
STORE_KT_OFFICIAL_TAB1,ITEM_FORT_TABLET_WHITETIGER_SILVER,5
STORE_KT_POTION_TAB1,ITEM_ETC_CURE_ALL_01,6
STORE_KT_POTION_TAB1,ITEM_ETC_CURE_ALL_02,7
STORE_KT_POTION_TAB1,ITEM_ETC_CURE_ALL_03,8
STORE_KT_POTION_TAB1,ITEM_ETC_CURE_ALL_04,9
STORE_KT_POTION_TAB1,ITEM_ETC_CURE_ALL_05,10
STORE_KT_POTION_TAB1,ITEM_ETC_CURE_RANDOM_01,11
STORE_KT_POTION_TAB1,ITEM_ETC_CURE_RANDOM_02,12
STORE_KT_POTION_TAB1,ITEM_ETC_CURE_RANDOM_03,13
STORE_KT_POTION_TAB1,ITEM_ETC_CURE_RANDOM_04,14
STORE_KT_POTION_TAB1,ITEM_ETC_DETECT_01,15
STORE_KT_POTION_TAB1,ITEM_ETC_DETECT_02,16
STORE_KT_POTION_TAB1,ITEM_ETC_DETECT_03,17
STORE_KT_POTION_TAB1,ITEM_ETC_DETECT_04,18
STORE_KT_POTION_TAB1,ITEM_ETC_HP_POTION_03,0
STORE_KT_POTION_TAB1,ITEM_ETC_HP_POTION_04,1
STORE_KT_POTION_TAB1,ITEM_ETC_HP_POTION_05,2
STORE_KT_POTION_TAB1,ITEM_ETC_MP_POTION_03,3
STORE_KT_POTION_TAB1,ITEM_ETC_MP_POTION_04,4
STORE_KT_POTION_TAB1,ITEM_ETC_MP_POTION_05,5
STORE_KT_POTION_TAB1,ITEM_ETC_SECOND_HWAN_SCROLL_01,19
STORE_KT_POTION_TAB1,ITEM_ETC_SECOND_HWAN_SCROLL_02,20
STORE_KT_POTION_TAB1,ITEM_ETC_SECOND_HWAN_SCROLL_03,21
STORE_KT_POTION_TAB1,ITEM_ETC_SECOND_HWAN_SCROLL_04,22
STORE_KT_SMITH_EU_TAB1,ITEM_EU_AXE_05_A,15
STORE_KT_SMITH_EU_TAB1,ITEM_EU_AXE_06_A,16
STORE_KT_SMITH_EU_TAB1,ITEM_EU_AXE_07_A,17
STORE_KT_SMITH_EU_TAB1,ITEM_EU_AXE_08_A,18
STORE_KT_SMITH_EU_TAB1,ITEM_EU_AXE_09_A,19
STORE_KT_SMITH_EU_TAB1,ITEM_EU_CROSSBOW_05_A,20
STORE_KT_SMITH_EU_TAB1,ITEM_EU_CROSSBOW_06_A,21
STORE_KT_SMITH_EU_TAB1,ITEM_EU_CROSSBOW_07_A,22
STORE_KT_SMITH_EU_TAB1,ITEM_EU_CROSSBOW_08_A,23
STORE_KT_SMITH_EU_TAB1,ITEM_EU_CROSSBOW_09_A,24
STORE_KT_SMITH_EU_TAB1,ITEM_EU_DAGGER_05_A,0
STORE_KT_SMITH_EU_TAB1,ITEM_EU_DAGGER_06_A,1
STORE_KT_SMITH_EU_TAB1,ITEM_EU_DAGGER_07_A,2
STORE_KT_SMITH_EU_TAB1,ITEM_EU_DAGGER_08_A,3
STORE_KT_SMITH_EU_TAB1,ITEM_EU_DAGGER_09_A,4
STORE_KT_SMITH_EU_TAB1,ITEM_EU_DARKSTAFF_05_A,25
STORE_KT_SMITH_EU_TAB1,ITEM_EU_DARKSTAFF_06_A,26
STORE_KT_SMITH_EU_TAB1,ITEM_EU_DARKSTAFF_07_A,27
STORE_KT_SMITH_EU_TAB1,ITEM_EU_DARKSTAFF_08_A,28
STORE_KT_SMITH_EU_TAB1,ITEM_EU_DARKSTAFF_09_A,29
STORE_KT_SMITH_EU_TAB1,ITEM_EU_HARP_05_A,35
